egoid,venues_all
2036,v0337|v0426
2037,v0357|v0594|v0812|v0982
2038,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2039,v0661|v0960
2040,v0391|v0399|v0432|v0603|v0665|v1148
2041,v0031|v0275|v0588|v0593|v0974|v0975|v0992|v0993
2042,v0346|v0793|v0992|v0998
2043,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2044,v0040|v0348|v0998
2045,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2046,v0050|v0663|v0738|v0771|v0992|v0993|v0994
2047,v0401|v0907|v0992|v0994|v1104|v1129
2048,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2049,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2050,v0087|v0177|v0974|v0992|v0994
2051,v0401|v0907|v0992|v0994|v1104|v1129
2052,v0178|v0361|v0398|v0818|v0836|v0857|v1029|v1083
2053,v0015|v0221|v0223|v0389|v0662|v0992
2054,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2055,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2056,v0320|v0665|v0793|v0975|v0992|v0993|v0994
2057,v0223|v0665|v0793|v1014
2058,v0040|v0348|v0998
2059,v0136|v0405|v0817|v0981
2060,v0325|v0647|v0770|v0787|v0876|v0898|v0974|v0979|v0992|v1049|v1077
2061,v0541|v1078|v1109
2062,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2063,v0544|v0545|v0588|v0631
2064,v0288|v0326|v0844|v0974|v0992|v0994|v0998|v1062
2065,v0278|v0289|v0974|v0975|v0992|v0998|v1000|v1070
2066,v0378|v0992|v0994|v0998|v1082
2067,v0047|v0065|v0787|v0974|v0992
2068,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2069,v0036|v0047|v0231|v0548|v0576|v0599|v0642|v0647|v0716|v0812|v0998
2070,v0064|v0212|v0975|v0994|v1037
2071,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2072,v0050|v0974|v0975|v0992|v1000|v1074
2073,v0087|v0138|v0648|v0653|v0665|v0678|v0939|v0960|v0974
2074,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2075,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2076,v0263|v0353|v0360|v0389|v0556|v0787|v1195
2077,v0036|v0047|v0231|v0548|v0576|v0599|v0642|v0647|v0716|v0812|v0998
2078,v0042|v0448|v0552|v0921|v0998
2079,v0064|v0212|v0975|v0994|v1037
2080,v0018|v0027|v0237|v0343|v0640|v0729|v0793|v0833
2081,v0087|v0177|v0974|v0992|v0994
2082,v0827|v0992|v1000|v1001
2083,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2084,v0127|v0185|v0389|v0665|v0890|v0974|v0977|v0992|v0994|v0999|v1032|v1033|v1043|v1045|v1065|v1080
2085,v0551|v0788|v0901|v0974|v0992|v1038
2086,v0134|v0302|v0318|v0739|v0974|v0975|v0977|v0988|v0992|v0995|v0999|v1000|v1010|v1062|v1067|v1142
2087,v0071|v0790|v0800|v0900|v0913|v0992|v0993
2088,v0178|v0361|v0398|v0818|v0836|v0857|v1029|v1083
2089,v0325|v0647|v0770|v0787|v0876|v0898|v0974|v0979|v0992|v1049|v1077
2090,v0176|v0211|v0525|v0663|v0793|v0874|v0957|v0974|v0994|v1062
2091,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2092,v0050|v0974|v0975|v0992|v1000|v1074
2093,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2094,v0020|v0218|v0223|v0280|v0317|v0340|v0343|v0389|v0550|v0769|v0773|v0779|v0780|v0857|v0859|v1053
2095,v0176|v0998
2096,v0087|v0138|v0648|v0653|v0665|v0678|v0939|v0960|v0974
2097,v0266|v1060
2098,v0040|v0348|v0998
2099,v0544|v0545|v0588|v0631
2100,v0021|v0106|v0138|v0185|v0215|v0227|v0457|v0564|v0850|v0891|v0920|v0974|v0992|v0995|v0998|v1001|v1010|v1135
2101,v0176|v0177|v0185|v0192|v0193|v0804|v0840|v0851|v0894|v0974|v0975|v0978|v0992|v1000|v1043|v1065|v1074
2102,v0346|v0793|v0992|v0998
2103,v0401|v0907|v0992|v0994|v1104|v1129
2104,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2105,v0176|v0998
2106,v0042|v0448|v0552|v0921|v0998
2107,v0357|v0594|v0812|v0982
2108,v0730|v0992|v1199
2109,v0015|v0221|v0223|v0389|v0662|v0992
2110,v0346|v0793|v0992|v0998
2111,v0087|v0088|v0089|v0185|v0238|v0346|v0380|v0550|v0718|v0758|v0761|v0769|v0782|v0886|v0916|v0917|v0998
2112,v0087|v0177|v0974|v0992|v0994
2113,v0960|v0974
2114,v0064|v0212|v0975|v0994|v1037
2115,v0031|v0998
2116,v0001|v0025|v0109|v0240|v0599|v0603|v0731
2117,v0176|v0211|v0525|v0663|v0793|v0874|v0957|v0974|v0994|v1062
2118,v0266|v1060
2119,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2120,v0378|v0992|v0994|v0998|v1082
2121,v0047|v0065|v0787|v0974|v0992
2122,v0223|v0665|v0793|v1014
2123,v0109|v0974|v0979
2124,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2125,v0340|v0342|v0994|v1006
2126,v0001|v0025|v0109|v0240|v0599|v0603|v0731
2127,v0245|v0357|v0365|v0955|v0989|v1154
2128,v0358|v0364|v0513|v0520|v0974|v0992
2129,v0339|v0504|v0636|v0947|v0979|v1046
2130,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2131,v0730|v0992|v1199
2132,v0033|v0596|v0820|v0974
2133,v0033|v0596|v0820|v0974
2134,v0040|v0348|v0998
2135,v0358|v0364|v0513|v0520|v0974|v0992
2136,v0221|v0297|v0378|v0419|v0432|v0537|v0589|v0864|v0974|v0975|v0992|v0995|v0998|v1000|v1084|v1104
2137,v0064|v0212|v0975|v0994|v1037
2138,v0541|v1078|v1109
2139,v0018|v0027|v0237|v0343|v0640|v0729|v0793|v0833
2140,v0325|v0647|v0770|v0787|v0876|v0898|v0974|v0979|v0992|v1049|v1077
2141,v0730|v0992|v1199
2142,v0188|v0278|v0291|v0970|v0974|v0984|v1031|v1032
2143,v0288|v0326|v0844|v0974|v0992|v0994|v0998|v1062
2144,v0176|v0998
2145,v0040|v0348|v0998
2146,v0730|v0992|v1199
2147,v0042|v0448|v0552|v0921|v0998
2148,v0127|v0185|v0389|v0665|v0890|v0974|v0977|v0992|v0994|v0999|v1032|v1033|v1043|v1045|v1065|v1080
2149,v0302|v0566|v0572|v0665|v0974|v0975|v0992|v0994|v0998
2150,v0047|v0050|v0129|v0877|v0938
2151,v0263|v0353|v0360|v0389|v0556|v0787|v1195
2152,v0130|v0389|v0527|v0974|v0983|v0992|v0995
2153,v0015|v0221|v0223|v0389|v0662|v0992
2154,v0047|v0050|v0129|v0877|v0938
2155,v0263|v0353|v0360|v0389|v0556|v0787|v1195
2156,v0340|v0342|v0994|v1006
2157,v0346|v0793|v0992|v0998
2158,v0033|v0596|v0820|v0974
2159,v0357|v0594|v0812|v0982
2160,v0049|v0974|v0992
2161,v0018|v0027|v0237|v0343|v0640|v0729|v0793|v0833
2162,v0090|v0199|v0202|v0291|v0605|v0618
2163,v0176|v0998
2164,v0357|v0594|v0812|v0982
2165,v0620|v0623|v0652|v0715|v0718|v1000|v1001
2166,v0096|v0176|v0391|v0421|v0430|v0489|v0507|v0511|v0576
2167,v0827|v0992|v1000|v1001
2168,v0064|v0212|v0975|v0994|v1037
2169,v0176|v0177|v0185|v0192|v0193|v0804|v0840|v0851|v0894|v0974|v0975|v0978|v0992|v1000|v1043|v1065|v1074
2170,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2171,v0015|v0221|v0223|v0389|v0662|v0992
2172,v0378|v0992|v0994|v0998|v1082
2173,v0198|v0615|v0960|v0974|v0992
2174,v0014|v0223|v0227|v0437|v0550|v0768|v0773
2175,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2176,v0049|v0974|v0992
2177,v0097|v0177|v0274|v0314|v0469|v0572|v0810|v0815|v0951|v1110
2178,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2179,v0358|v0364|v0513|v0520|v0974|v0992
2180,v0266|v0269|v0365|v0366|v0644|v0703|v0762|v0766|v0773
2181,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2182,v0071|v0790|v0800|v0900|v0913|v0992|v0993
2183,v0346|v0793|v0992|v0998
2184,v0031|v0275|v0588|v0593|v0974|v0975|v0992|v0993
2185,v0176|v0211|v0525|v0663|v0793|v0874|v0957|v0974|v0994|v1062
2186,v0339|v0504|v0636|v0947|v0979|v1046
2187,v0358|v0364|v0830|v0974|v0992
2188,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2189,v0087|v0244|v0245|v0247|v0796|v0917|v0953|v0960|v0963|v0974|v0975|v0992|v0998|v1013
2190,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2191,v0042|v0448|v0552|v0921|v0998
2192,v0105|v0401|v0938
2193,v0109|v0239|v0358|v0430|v0512|v0513|v0746|v0856|v0936|v0999
2194,v0020|v0218|v0223|v0280|v0317|v0340|v0343|v0389|v0550|v0769|v0773|v0779|v0780|v0857|v0859|v1053
2195,v0087|v0177|v0974|v0992|v0994
2196,v0050|v0663|v0738|v0771|v0992|v0993|v0994
2197,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2198,v0136|v0405|v0817|v0981
2199,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2200,v0725|v0726|v0730|v0784|v0809|v0974|v0992|v1180
2201,v0050|v0974|v0975|v0992|v1000|v1074
2202,v0050|v0663|v0738|v0771|v0992|v0993|v0994
2203,v0947|v0975|v0992|v0994|v1012
2204,v0087|v0244|v0245|v0247|v0796|v0917|v0953|v0960|v0963|v0974|v0975|v0992|v0998|v1013
2205,v0325|v0647|v0770|v0787|v0876|v0898|v0974|v0979|v0992|v1049|v1077
2206,v0358|v0364|v0513|v0520|v0974|v0992
2207,v0064|v0212|v0975|v0994|v1037
2208,v0725|v0726|v0730|v0784|v0809|v0974|v0992|v1180
2209,v0947|v0975|v0992|v0994|v1012
2210,v0223|v0665|v0793|v1014
2211,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2212,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2213,v0176|v0211|v0525|v0663|v0793|v0874|v0957|v0974|v0994|v1062
2214,v0245|v0357|v0365|v0955|v0989|v1154
2215,v0541|v1078|v1109
2216,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2217,v0040|v0348|v0998
2218,v0620|v0623|v0652|v0715|v0718|v1000|v1001
2219,v0188|v0278|v0291|v0970|v0974|v0984|v1031|v1032
2220,v0071|v0790|v0800|v0900|v0913|v0992|v0993
2221,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2222,v0288|v0326|v0844|v0974|v0992|v0994|v0998|v1062
2223,v0050|v0337|v0340|v0974|v0992|v0999|v1074
2224,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2225,v0960|v0974
2226,v0047|v0050|v0129|v0877|v0938
2227,v0266|v0269|v0365|v0366|v0644|v0703|v0762|v0766|v0773
2228,v0337|v0338|v0339|v0391|v0427|v0571|v0635|v0665|v1110|v1204
2229,v0391|v0399|v0432|v0603|v0665|v1148
2230,v0960|v0974
2231,v0050|v0337|v0340|v0974|v0992|v0999|v1074
2232,v0960|v0974
2233,v0378|v0992|v0994|v0998|v1082
2234,v0827|v0992|v1000|v1001
2235,v0130|v0389|v0527|v0974|v0983|v0992|v0995
2236,v0198|v0615|v0960|v0974|v0992
2237,v0049|v0102|v0109|v0155|v0209|v0221|v0333|v0430|v0599|v0654|v0697|v0831|v0873|v0974|v0994
2238,v0191|v0245|v0283|v0366|v0611|v0619|v0647|v0738|v0740|v0760|v0771|v0974|v0975|v0992|v0993|v0995|v1017
2239,v0266|v1060
2240,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2241,v0947|v0975|v0992|v0994|v1012
2242,v0090|v0199|v0202|v0291|v0605|v0618
2243,v0134|v0302|v0318|v0739|v0974|v0975|v0977|v0988|v0992|v0995|v0999|v1000|v1010|v1062|v1067|v1142
2244,v0087|v0138|v0648|v0653|v0665|v0678|v0939|v0960|v0974
2245,v0245|v0357|v0365|v0955|v0989|v1154
2246,v0001|v0025|v0109|v0240|v0599|v0603|v0731
2247,v0176|v0855|v0892|v0906|v0974
2248,v0047|v0050|v0129|v0877|v0938
2249,v0337|v0426
2250,v0266|v1060
2251,v0176|v0855|v0892|v0906|v0974
2252,v0176|v0177|v0185|v0192|v0193|v0804|v0840|v0851|v0894|v0974|v0975|v0978|v0992|v1000|v1043|v1065|v1074
2253,v0050|v0974|v0975|v0992|v1000|v1074
2254,v0278|v0289|v0974|v0975|v0992|v0998|v1000|v1070
2255,v0198|v0615|v0960|v0974|v0992
2256,v0827|v0992|v1000|v1001
2257,v0097|v0572|v0734
2258,v0191|v0245|v0283|v0366|v0611|v0619|v0647|v0738|v0740|v0760|v0771|v0974|v0975|v0992|v0993|v0995|v1017
2259,v0014|v0223|v0227|v0437|v0550|v0768|v0773
2260,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2261,v0040|v0348|v0998
2262,v0221|v0297|v0378|v0419|v0432|v0537|v0589|v0864|v0974|v0975|v0992|v0995|v0998|v1000|v1084|v1104
2263,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2264,v0050|v0974|v0975|v0992|v1000|v1074
2265,v0378|v0992|v0994|v0998|v1082
2266,v0090|v0199|v0202|v0291|v0605|v0618
2267,v0047|v0065|v0787|v0974|v0992
2268,v0288|v0326|v0844|v0974|v0992|v0994|v0998|v1062
2269,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2270,v0090|v0199|v0202|v0291|v0605|v0618
2271,v0049|v0974|v0992
2272,v0042|v0448|v0552|v0921|v0998
2273,v0221|v0297|v0378|v0419|v0432|v0537|v0589|v0864|v0974|v0975|v0992|v0995|v0998|v1000|v1084|v1104
2274,v0401|v0907|v0992|v0994|v1104|v1129
2275,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2276,v0223|v0665|v0793|v1014
2277,v0278|v0289|v0974|v0975|v0992|v0998|v1000|v1070
2278,v0176|v0177|v0185|v0192|v0193|v0804|v0840|v0851|v0894|v0974|v0975|v0978|v0992|v1000|v1043|v1065|v1074
2279,v0176|v0177|v0185|v0192|v0193|v0804|v0840|v0851|v0894|v0974|v0975|v0978|v0992|v1000|v1043|v1065|v1074
2280,v0110|v0245|v0247|v0493|v0626|v0649|v0718|v0979|v0998
2281,v0014|v0223|v0227|v0437|v0550|v0768|v0773
2282,v0325|v0647|v0770|v0787|v0876|v0898|v0974|v0979|v0992|v1049|v1077
2283,v0130|v0389|v0527|v0974|v0983|v0992|v0995
2284,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2285,v0320|v0665|v0793|v0975|v0992|v0993|v0994
2286,v0031|v0275|v0588|v0593|v0974|v0975|v0992|v0993
2287,v0087|v0177|v0974|v0992|v0994
2288,v0001|v0025|v0109|v0240|v0599|v0603|v0731
2289,v0105|v0401|v0938
2290,v0357|v0594|v0812|v0982
2291,v0620|v0623|v0652|v0715|v0718|v1000|v1001
2292,v0198|v0615|v0960|v0974|v0992
2293,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2294,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2295,v0090|v0199|v0202|v0291|v0605|v0618
2296,v0245|v0357|v0365|v0955|v0989|v1154
2297,v0036|v0047|v0231|v0548|v0576|v0599|v0642|v0647|v0716|v0812|v0998
2298,v0340|v0342|v0994|v1006
2299,v0391|v0399|v0432|v0603|v0665|v1148
2300,v0960|v0974
2301,v0097|v0572|v0734
2302,v0130|v0389|v0527|v0974|v0983|v0992|v0995
2303,v0191|v0245|v0283|v0366|v0611|v0619|v0647|v0738|v0740|v0760|v0771|v0974|v0975|v0992|v0993|v0995|v1017
2304,v0097|v0572|v0734
2305,v0050|v0730|v0791|v0917|v0979|v1010
2306,v0325|v0647|v0770|v0787|v0876|v0898|v0974|v0979|v0992|v1049|v1077
2307,v0263|v0353|v0360|v0389|v0556|v0787|v1195
2308,v0198|v0615|v0960|v0974|v0992
2309,v0198|v0615|v0960|v0974|v0992
2310,v0127|v0185|v0389|v0665|v0890|v0974|v0977|v0992|v0994|v0999|v1032|v1033|v1043|v1045|v1065|v1080
2311,v0947|v0975|v0992|v0994|v1012
2312,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2313,v0130|v0389|v0527|v0974|v0983|v0992|v0995
2314,v0096|v0176|v0391|v0421|v0430|v0489|v0507|v0511|v0576
2315,v0096|v0176|v0391|v0421|v0430|v0489|v0507|v0511|v0576
2316,v0097|v0572|v0734
2317,v0110|v0245|v0247|v0493|v0626|v0649|v0718|v0979|v0998
2318,v0263|v0353|v0360|v0389|v0556|v0787|v1195
2319,v0266|v1060
2320,v0021|v0106|v0138|v0185|v0215|v0227|v0457|v0564|v0850|v0891|v0920|v0974|v0992|v0995|v0998|v1001|v1010|v1135
2321,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2322,v0109|v0239|v0358|v0430|v0512|v0513|v0746|v0856|v0936|v0999
2323,v0049|v0102|v0109|v0155|v0209|v0221|v0333|v0430|v0599|v0654|v0697|v0831|v0873|v0974|v0994
2324,v0960|v0974
2325,v0337|v0426
2326,v0302|v0566|v0572|v0665|v0974|v0975|v0992|v0994|v0998
2327,v0725|v0726|v0730|v0784|v0809|v0974|v0992|v1180
2328,v0036|v0047|v0231|v0548|v0576|v0599|v0642|v0647|v0716|v0812|v0998
2329,v0661|v0960
2330,v0320|v0665|v0793|v0975|v0992|v0993|v0994
2331,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2332,v0049|v0974|v0992
2333,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2334,v0320|v0665|v0793|v0975|v0992|v0993|v0994
2335,v0049|v0974|v0992
2336,v0040|v0348|v0998
2337,v0014|v0223|v0227|v0437|v0550|v0768|v0773
2338,v0544|v0545|v0588|v0631
2339,v0087|v0177|v0974|v0992|v0994
2340,v0176|v0211|v0525|v0663|v0793|v0874|v0957|v0974|v0994|v1062
2341,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2342,v0050|v0730|v0791|v0917|v0979|v1010
2343,v0031|v0998
2344,v0358|v0364|v0513|v0520|v0974|v0992
2345,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2346,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2347,v0047|v0065|v0787|v0974|v0992
2348,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2349,v0130|v0389|v0527|v0974|v0983|v0992|v0995
2350,v0337|v0338|v0339|v0391|v0427|v0571|v0635|v0665|v1110|v1204
2351,v0278|v0289|v0974|v0975|v0992|v0998|v1000|v1070
2352,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2353,v0176|v0998
2354,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2355,v0031|v0275|v0588|v0593|v0974|v0975|v0992|v0993
2356,v0730|v0992|v1199
2357,v0221|v0297|v0378|v0419|v0432|v0537|v0589|v0864|v0974|v0975|v0992|v0995|v0998|v1000|v1084|v1104
2358,v0050|v0663|v0738|v0771|v0992|v0993|v0994
2359,v0087|v0244|v0245|v0247|v0796|v0917|v0953|v0960|v0963|v0974|v0975|v0992|v0998|v1013
2360,v0015|v0221|v0223|v0389|v0662|v0992
2361,v0001|v0025|v0109|v0240|v0599|v0603|v0731
2362,v0188|v0278|v0291|v0970|v0974|v0984|v1031|v1032
2363,v0105|v0401|v0938
2364,v0136|v0405|v0817|v0981
2365,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2366,v0176|v0998
2367,v0358|v0364|v0513|v0520|v0974|v0992
2368,v0401|v0907|v0992|v0994|v1104|v1129
2369,v0090|v0199|v0202|v0291|v0605|v0618
2370,v0105|v0401|v0938
2371,v0127|v0185|v0389|v0665|v0890|v0974|v0977|v0992|v0994|v0999|v1032|v1033|v1043|v1045|v1065|v1080
2372,v0109|v0974|v0979
2373,v0340|v0342|v0994|v1006
2374,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2375,v0096|v0176|v0391|v0421|v0430|v0489|v0507|v0511|v0576
2376,v0136|v0405|v0817|v0981
2377,v0320|v0665|v0793|v0975|v0992|v0993|v0994
2378,v0357|v0594|v0812|v0982
2379,v0097|v0177|v0274|v0314|v0469|v0572|v0810|v0815|v0951|v1110
2380,v0346|v0793|v0992|v0998
2381,v0049|v0974|v0992
2382,v0050|v0974|v0975|v0992|v1000|v1074
2383,v0358|v0364|v0830|v0974|v0992
2384,v0358|v0364|v0830|v0974|v0992
2385,v0015|v0221|v0223|v0389|v0662|v0992
2386,v0096|v0176|v0391|v0421|v0430|v0489|v0507|v0511|v0576
2387,v0266|v0269|v0365|v0366|v0644|v0703|v0762|v0766|v0773
2388,v0036|v0047|v0231|v0548|v0576|v0599|v0642|v0647|v0716|v0812|v0998
2389,v0139|v0621|v0917|v0955|v0993|v0994|v0998
2390,v0087|v0138|v0648|v0653|v0665|v0678|v0939|v0960|v0974
2391,v0110|v0245|v0247|v0493|v0626|v0649|v0718|v0979|v0998
2392,v0050|v0730|v0791|v0917|v0979|v1010
2393,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2394,v0049|v0102|v0109|v0155|v0209|v0221|v0333|v0430|v0599|v0654|v0697|v0831|v0873|v0974|v0994
2395,v0221|v0297|v0378|v0419|v0432|v0537|v0589|v0864|v0974|v0975|v0992|v0995|v0998|v1000|v1084|v1104
2396,v0223|v0665|v0793|v1014
2397,v0031|v0998
2398,v0110|v0245|v0247|v0493|v0626|v0649|v0718|v0979|v0998
2399,v0033|v0596|v0820|v0974
2400,v0109|v0974|v0979
2401,v0049|v0974|v0992
2402,v0544|v0545|v0588|v0631
2403,v0136|v0405|v0817|v0981
2404,v0014|v0223|v0227|v0437|v0550|v0768|v0773
2405,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2406,v0047|v0050|v0129|v0877|v0938
2407,v0960|v0974
2408,v0551|v0788|v0901|v0974|v0992|v1038
2409,v0378|v0992|v0994|v0998|v1082
2410,v0087|v0138|v0648|v0653|v0665|v0678|v0939|v0960|v0974
2411,v0551|v0788|v0901|v0974|v0992|v1038
2412,v0090|v0199|v0202|v0291|v0605|v0618
2413,v0245|v0357|v0365|v0955|v0989|v1154
2414,v0725|v0726|v0730|v0784|v0809|v0974|v0992|v1180
2415,v0109|v0239|v0358|v0430|v0512|v0513|v0746|v0856|v0936|v0999
2416,v0340|v0342|v0994|v1006
2417,v0041|v0345|v0364|v0461|v0513|v0539|v0727|v0762|v0776|v0842|v0879|v0916|v0974|v0992|v1046
2418,v0401|v0907|v0992|v0994|v1104|v1129
2419,v0827|v0992|v1000|v1001
2420,v0401|v0907|v0992|v0994|v1104|v1129
2421,v0042|v0448|v0552|v0921|v0998
2422,v0035|v0602|v0717|v0951|v0986
2423,v0401|v0907|v0992|v0994|v1104|v1129
2424,v0087|v0088|v0089|v0185|v0238|v0346|v0380|v0550|v0718|v0758|v0761|v0769|v0782|v0886|v0916|v0917|v0998
2425,v0090|v0199|v0202|v0291|v0605|v0618
2426,v0049|v0974|v0992
2427,v0110|v0245|v0247|v0493|v0626|v0649|v0718|v0979|v0998
2428,v0188|v0278|v0291|v0970|v0974|v0984|v1031|v1032
2429,v0346|v0793|v0992|v0998
2430,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2431,v0176|v0855|v0892|v0906|v0974
2432,v0325|v0647|v0770|v0787|v0876|v0898|v0974|v0979|v0992|v1049|v1077
2433,v0087|v0177|v0974|v0992|v0994
2434,v0288|v0326|v0844|v0974|v0992|v0994|v0998|v1062
2435,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2436,v0050|v0337|v0340|v0974|v0992|v0999|v1074
2437,v0049|v0974|v0992
2438,v0109|v0974|v0979
2439,v0042|v0448|v0552|v0921|v0998
2440,v0105|v0401|v0938
2441,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2442,v0266|v0269|v0365|v0366|v0644|v0703|v0762|v0766|v0773
2443,v0105|v0401|v0938
2444,v0288|v0326|v0844|v0974|v0992|v0994|v0998|v1062
2445,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2446,v0087|v0177|v0974|v0992|v0994
2447,v0096|v0176|v0391|v0421|v0430|v0489|v0507|v0511|v0576
2448,v0049|v0102|v0109|v0155|v0209|v0221|v0333|v0430|v0599|v0654|v0697|v0831|v0873|v0974|v0994
2449,v0176|v0177|v0185|v0192|v0193|v0804|v0840|v0851|v0894|v0974|v0975|v0978|v0992|v1000|v1043|v1065|v1074
2450,v0105|v0401|v0938
2451,v0827|v0992|v1000|v1001
2452,v0223|v0665|v0793|v1014
2453,v0401|v0907|v0992|v0994|v1104|v1129
2454,v0391|v0513|v0665|v0869|v0992|v0993|v0994
2455,v0049|v0974|v0992
2456,v0110|v0245|v0247|v0493|v0626|v0649|v0718|v0979|v0998
2457,v0191|v0245|v0283|v0366|v0611|v0619|v0647|v0738|v0740|v0760|v0771|v0974|v0975|v0992|v0993|v0995|v1017
2458,v0176|v0998
2459,v0087|v0197|v0262|v0358|v0389|v0520|v0974|v0992
2460,v0087|v0177|v0974|v0992|v0994
2461,v0620|v0623|v0652|v0715|v0718|v1000|v1001
2462,v0105|v0401|v0938
2463,v0364|v0431|v0520|v0802|v0974|v0978|v0992|v1074
2464,v0047|v0050|v0129|v0877|v0938
2465,v0725|v0726|v0730|v0784|v0809|v0974|v0992|v1180
2466,v0136|v0405|v0817|v0981
2467,v0047|v0050|v0129|v0877|v0938
2468,v0121|v0520|v0974|v0992|v0994|v0998|v1198
2469,v0188|v0278|v0291|v0970|v0974|v0984|v1031|v1032
2470,v0339|v0504|v0636|v0947|v0979|v1046
2471,v0391|v0399|v0432|v0603|v0665|v1148
2472,v0050|v0337|v0340|v0974|v0992|v0999|v1074
2473,v0069|v0170|v0251|v0974|v0994|v1082|v1113
2474,v0109|v0239|v0358|v0430|v0512|v0513|v0746|v0856|v0936|v0999
2475,v0042|v0448|v0552|v0921|v0998
2476,v0110|v0245|v0247|v0493|v0626|v0649|v0718|v0979|v0998
2477,v0050|v0974|v0975|v0992|v1000|v1074
2478,v0127|v0185|v0389|v0665|v0890|v0974|v0977|v0992|v0994|v0999|v1032|v1033|v1043|v1045|v1065|v1080
2479,v0127|v0185|v0389|v0665|v0890|v0974|v0977|v0992|v0994|v0999|v1032|v1033|v1043|v1045|v1065|v1080
2480,v0827|v0992|v1000|v1001
2481,v0105|v0401|v0938
2482,v0035|v0602|v0717|v0951|v0986
2483,v0960|v0974
2484,v0127|v0274|v0430|v0602|v0603|v0793|v0812|v0890|v0979|v1074
2485,v0021|v0106|v0138|v0185|v0215|v0227|v0457|v0564|v0850|v0891|v0920|v0974|v0992|v0995|v0998|v1001|v1010|v1135
